round,treatment,condition,lab.id,subject.id,pair.num,key.2,key.1.1,key.1.2,key.1.3,key.1.4,levenshtein,nonresponse
1,Restudy,8,18,10,42,i cannot remember,potty,mad,mandi,i could not come up with a word,15,1
1,Restudy,8,18,10,43,i cannot remember,foof,foof,path,i could not come up with a word,15,1
1,Restudy,8,18,10,44,i cannot remember,broom,broom,i could not come up with a word,i could not come up with a word,15,1
1,Restudy,8,18,10,45,i cannot remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,21,1
1,Restudy,8,18,10,46,kharma,kharma,kharma,i could not come up with a word,i could not come up with a word,0,0
1,Restudy,8,18,10,47,i cannot remember,houdini,houdini,uber,i could not come up with a word,14,1
1,Restudy,8,18,10,48,i cannot remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,21,1
1,Restudy,8,19,11,1,female,female,female,female,female,0,0
1,Restudy,8,19,11,2,i cannot recall,yai yolk egg,yolk,yolk,yolk,13,1
1,Restudy,8,19,11,3,i cannot recall,chakura - energy - food,chakara,chakara,chakara,12,1
1,Restudy,8,19,11,4,lasso,lasso - wraps around like scarf,lasso,lasso,lasso,0,0
1,Restudy,8,19,11,5,i cannot recall,i could not come up with a word,remember,remember,remember,14,1
1,Restudy,8,19,11,6,i cannot recall,fun,fun,fun,fun,14,1
1,Restudy,8,19,11,7,i cannot recall,trench,hand-dug,hand-dug,hand-dug,12,1
1,Restudy,8,19,11,8,utensil,i could not come up with a word,utilize,utilize,utilize,5,0
1,Restudy,8,19,11,9,i cannot recall,bib,bib,bib,bib,15,1
1,Restudy,8,19,11,10,mate,i could not come up with a word,i could not come up with a word,i could not come up with a word,mai,2,0
1,Restudy,8,19,11,11,ziti,olives in ziti,ziti,ziti,ziti,0,0
1,Restudy,8,19,11,12,bush,bustani,bush,bush,bush,0,0
1,Restudy,8,19,11,13,i cannot recall,i could not come up with a word,i could not come up with a word,pam,pam,14,1
1,Restudy,8,19,11,14,i cannot recall,sky,sky,sky,sky,15,1
1,Restudy,8,19,11,15,boo,boo! spoiled,boo/spoiled,boo/spoiled,boo,0,0
1,Restudy,8,19,11,16,safari,safari,safari,safair,safari,0,0
1,Restudy,8,19,11,17,i cannot recall,hand = to touch soft silk,hand,hand,hand,13,1
1,Restudy,8,19,11,18,pipe?,i could not come up with a word,pipe,pipe,pipe,1,0
1,Restudy,8,19,11,19,pizza?,i could not come up with a word,i could not come up with a word,i could not come up with a word,piazza,2,0
1,Restudy,8,19,11,20,i cannot recall,killed,killed,killed,killed,14,1
1,Restudy,8,19,11,21,i cannot recall,salute,salute,salute,salute,12,1
1,Restudy,8,19,11,22,i cannot recall,i could not come up with a word,i could not come up with a word,enlighten,illuminate,12,1
1,Restudy,8,19,11,23,destroy,design,design,design,design,4,0
1,Restudy,8,19,11,24,rush,quick,rush,rush,rush,0,0
1,Restudy,8,19,11,25,i cannot recall,fear,fear,fear,fear,13,1
1,Restudy,8,19,11,26,i cannot recall,go sleep,go sleep,go sleep,go sleep,13,1
1,Restudy,8,19,11,27,i cannot recall,tumble,tumble,tumble,tumble,13,1
1,Restudy,8,19,11,28,mash,marsh,marsh,marsh,marsh,1,0
1,Restudy,8,19,11,29,i cannot recall,i could not come up with a word,armada,armada,armada,12,1
1,Restudy,8,19,11,30,da,da = big,da,da = big,da,0,0
1,Restudy,8,19,11,31,big,i could not come up with a word,sick,i could not come up with a word,sum,3,0
1,Restudy,8,19,11,32,i cannot recall,ahh,ahh,ahh,ahh,14,1
1,Restudy,8,19,11,33,using,z,z,z,z,5,0
1,Restudy,8,19,11,34,icannot recall,yammer,yammer,yammer,yammer,12,1
1,Restudy,8,19,11,35,i cannot recall,injury,injury,injury,injury,12,1
1,Restudy,8,19,11,36,luge,luge,luge,luge,luge,0,0
1,Restudy,8,19,11,37,i cannot recall,talaka,talk,talk,talk,12,1
1,Restudy,8,19,11,38,i cannot recall,croak,croak,croak,croak,12,1
1,Restudy,8,19,11,39,i cannot recall,mr. krabs,mr. krabs,mr. krabs,mr./ krabs,13,1
1,Restudy,8,19,11,40,i cannot recall,i could not come up with a word,i could not come up with a word,a doo,a doo,13,1
1,Restudy,8,19,11,41,sand,sandy/shady,shady,shady,sand,0,0
1,Restudy,8,19,11,42,i cannot recall,i could not come up with a word,mad i stepped on...,sad,sad,14,1
1,Restudy,8,19,11,43,i cannot recall,puff,puff,puff,puff,15,1
1,Restudy,8,19,11,44,i cannot recall,vast,i could not come up with a word,i could not come up with a word,vaccuum,13,1
1,Restudy,8,19,11,45,i cannot recall,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,22,1
1,Restudy,8,19,11,46,chakara,i could not come up with something,i could not come up with a word,charm,charm,3,0
1,Restudy,8,19,11,47,i cannot recall,unofficial,i could not come up with a word,unofficial,unofficla,11,1
1,Restudy,8,19,11,48,i cannot recall,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,22,1
1,Restudy,8,20,12,1,honalulu,neckloose,neckloose,neckloose,neckloose,8,0
1,Restudy,8,20,12,2,i do nto recall,yolk,yolk,yolk,yolk,13,1
1,Restudy,8,20,12,3,i do not remember,shakshuka,shakshuka,shakshuka,shakshuka,17,1
1,Restudy,8,20,12,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Restudy,8,20,12,5,rainbow,rainbow,rainbow,rainbow,rainbow,0,0
1,Restudy,8,20,12,6,i cannot recall,false,false,false,false,13,1
1,Restudy,8,20,12,7,handykey,i could not come up with a word,handykey,handykey,handykey,0,0
1,Restudy,8,20,12,8,stanza,stanza,stanza,stanza,stanza,0,0
1,Restudy,8,20,12,9,taboo,taboo,taboo,taboo,taboo,0,0
1,Restudy,8,20,12,10,alcohol,i could not come up with a word,mighty,mighty,mighty,6,0
1,Restudy,8,20,12,11,zucchini,pasta,pasta,pasta,pasta,8,0
1,Restudy,8,20,12,12,i do not remember,botanical,botanical,botanical,botanical,15,1
1,Restudy,8,20,12,13,bear,panda,panda,panda,panda,5,0
1,Restudy,8,20,12,14,wind,wind,windy,windy,windy,0,0
1,Restudy,8,20,12,15,boo,boo,boo,boo,boo,0,0
1,Restudy,8,20,12,16,persian,ferrari,ferrari,ferrari,ferrari,5,0
1,Restudy,8,20,12,17,windy,hair,hair,hair,hair,5,0
1,Restudy,8,20,12,18,pipe,pipe,pipe,pipe,pipe,0,0
1,Restudy,8,20,12,19,pizza,pizza,pizza,pizza,pizza,0,0
1,Restudy,8,20,12,20,i cannot recall,kever,kever,kever,kever,14,1
1,Restudy,8,20,12,21,green,salem,salem,salem,salem,4,0
1,Restudy,8,20,12,22,tickle,eloheem,eloheem,eloheem,eloheem,6,0
1,Restudy,8,20,12,23,i do not remember this word,desk,desk,desk,desk,24,1
1,Restudy,8,20,12,24,i do not recall,russian,russian,russian,russian,14,1
1,Restudy,8,20,12,25,forward,fast,fast,fast,fast,5,0
1,Restudy,8,20,12,26,gordo,grand,grand,grand,grand,4,0
1,Restudy,8,20,12,27,tumble,tumbles,tumble,tumble,tumble,0,0
1,Restudy,8,20,12,28,mashing,i could not come up with a word,joshua shoes,joshua shoes,joshua shoes,9,0
1,Restudy,8,20,12,29,adhere,army,army,army,army,5,0
1,Restudy,8,20,12,30,divorce,daffodil,dolphina,dolphin,dolphin,6,0
1,Restudy,8,20,12,31,moo,wrestler,wrestler,wrestler,wrestler,8,0
1,Restudy,8,20,12,32,rewax,rewax,rewax,rewax,rewax,0,0
1,Restudy,8,20,12,33,dozing,snoozing,dozing,dozing,dozing,0,0
1,Restudy,8,20,12,34,right,yogurt,youth,youth,youth,4,0
1,Restudy,8,20,12,35,i do not remember,i could not come up with a word,jerald,jerald,jerald,16,1
1,Restudy,8,20,12,36,luge,the slide,slide,slide,slide,3,0
1,Restudy,8,20,12,37,baklava,i could nto come up with a word,torn,torn,torn,7,0
1,Restudy,8,20,12,38,i do not recall,chirp-ribbit,chirp-ribbit,chirp-ribbit,chirp-ribbit,14,1
1,Restudy,8,20,12,39,call,claw,claw,claw,claw,3,0
1,Restudy,8,20,12,40,i do not remember,angry,angry,angry,angry,15,1
1,Restudy,8,20,12,41,,sandra,sandra,sandra,sandra,6,1
1,Restudy,8,20,12,42,i do not remember,seeds,seeds,seeds,seeds,15,1
1,Restudy,8,20,12,43,puff,puff,puff,puff,puff,0,0
1,Restudy,8,20,12,44,broom,broom,broom,broom,broom,0,0
1,Restudy,8,20,12,45,custom,crack,crack,crack,crack,5,0
1,Restudy,8,20,12,46,i do not remember,parta,children,children,children,15,1
1,Restudy,8,20,12,47,i do not remember,i could not come up with a word,houdini,houdini,houdini,16,1
1,Restudy,8,20,12,48,i do not remember,havarti,havarti,havarti,havarti,16,1
1,Restudy,8,21,13,1,lemon,lulu lemon,lulu lemon,lemon,lemon,0,0
1,Restudy,8,21,13,2,way,white,white,white,white,4,0
1,Restudy,8,21,13,3,shakshuka,shakshuka,shakshuka,shakshuka,shakshuka,0,0
1,Restudy,8,21,13,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Restudy,8,21,13,5,rainbow,rainbow,rainbow,rainbow,rainbow,0,0
1,Restudy,8,21,13,6,fun,fun things to say,fun to say,fun,fun,0,0
1,Restudy,8,21,13,7,hand,handyman coat,handyman coat,handy,handy,1,0
1,Restudy,8,21,13,8,tense,tense,tense,tense,tense,0,0
1,Restudy,8,21,13,9,tablet,booboo,booboo,booboo,booboo,6,0
1,Restudy,8,21,13,10,mite,might,mite,mite,mite,0,0
1,Restudy,8,21,13,11,zeitgeist,i could not come up with a word,zeno greece,greece,greece,7,0
1,Restudy,8,21,13,12,bus stop,bustling,bus stop garden,bus,bus,5,0
1,Restudy,8,21,13,13,panda,panda,panda,panda,panda,0,0
1,Restudy,8,21,13,14,wing,wings,wing,wing,wing,0,0
1,Restudy,8,21,13,15,boo,baby,baby,baby,baby,3,0
1,Restudy,8,21,13,16,farsi,farsi horse,farsi horse,farsi,farsi,0,0
1,Restudy,8,21,13,17,rihanna,riri like rihanna like expensive lik silk,rihanna,rihanna,rihanna,0,0
1,Restudy,8,21,13,18,piper,peter piper kicked a barrel,peter pan kicked a barrel,pippin,pippin,3,0
1,Restudy,8,21,13,19,pass,paved,paved,pave,pave,2,0
1,Restudy,8,21,13,20,kabuki,bury,bury,bury,bury,4,0
1,Restudy,8,21,13,21,salad,salvation,salvation,salvation,salvation,5,0
1,Restudy,8,21,13,22,elixir,elixir,elixir,elixir,elixir,0,0
1,Restudy,8,21,13,23,destitute,destiny,destitute custom,destitute,destitute,0,0
1,Restudy,8,21,13,24,rush,rushing to give money,rushing to money,rush,rush,0,0
1,Restudy,8,21,13,25,farsi,fearsome,fearsome,fearsome,fearsome,4,0
1,Restudy,8,21,13,26,god,god sleeping,fat,fat,fat,3,0
1,Restudy,8,21,13,27,tumble,tumble,tumble,tumble,tumble,0,0
1,Restudy,8,21,13,28,shoe,manchester by the sea,manchester by the sea,mast,mash,4,0
1,Restudy,8,21,13,29,ad hominen,homer,homer,homer,homer,6,0
1,Restudy,8,21,13,30,finna,finna,finna,finna,finna,0,0
1,Restudy,8,21,13,31,sum,sum thing bad,sum thing bad,something bad for you,something bad,10,0
1,Restudy,8,21,13,32,what's up,what's up,what's up,what's up,what's up,0,0
1,Restudy,8,21,13,33,sing,sing yourself to sleep,sing yourself to sleep,sing,sing,0,0
1,Restudy,8,21,13,34,yammering,yammering,yammering,yammering,yammering,0,0
1,Restudy,8,21,13,35,raja,raha like raja like royalty like war like wound,raja war wound,raja,raja,0,0
1,Restudy,8,21,13,36,fiji,luji like fiji like snow mountains,fiji snow mountain,fiji,fiji,0,0
1,Restudy,8,21,13,37,tale,tally,telling lies,take,take,1,0
1,Restudy,8,21,13,38,manchuria,manchurian frog,churring,swamp,smog,6,0
1,Restudy,8,21,13,39,crab,i could not come up with a word,king crab,crab,king,0,0
1,Restudy,8,21,13,40,adroit,adroit,adroit,adroit,adroit,0,0
1,Restudy,8,21,13,41,sand,sand storm,sand storm,sand storm,sand,0,0
1,Restudy,8,21,13,42,sam,mud,mud,mud,mud,3,0
1,Restudy,8,21,13,43,pay,paf like cough,cough,cough,cough,5,0
1,Restudy,8,21,13,44,roomba,roomba,roomba,roomba,roomba,0,0
1,Restudy,8,21,13,45,caste,i could not come up with a word,manchester by the sea,chaste,chaste,1,0
1,Restudy,8,21,13,46,charming,charming people,charming man,charming,charm,0,0
1,Restudy,8,21,13,47,bin,binding,binding,bind,bind,1,0
1,Restudy,8,21,13,48,jiffy,jib like jif like ez cheese,jib ez cheese,ez cheese,ez,5,0
1,Restudy,8,22,14,1,hulu,oysters,oysters,oysters,oysters,7,0
1,Restudy,8,22,14,2,yak,yolk,yolk,yolk,yolk,2,0
1,Restudy,8,22,14,3,hummus,massula,chakka,chalom,chalom,6,0
1,Restudy,8,22,14,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Restudy,8,22,14,5,rem,remanatsd,remanats,remanats,remants,4,0
1,Restudy,8,22,14,6,fun,gossip,gossip,gossip,gossip,6,0
1,Restudy,8,22,14,7,handkerchief,dig,dig,dig,dig,10,0
1,Restudy,8,22,14,8,utensils,rwead,uzi,uzi,uzi,6,0
1,Restudy,8,22,14,9,bib,taboo,taboo,taboo,taboo,4,0
1,Restudy,8,22,14,10,tick,dead,di,diren,direnm,3,0
1,Restudy,8,22,14,11,zuccini,tuna,tuna,tuna,tunas,5,0
1,Restudy,8,22,14,12,bust,bushes,bushes,bushes,gbushes,3,0
1,Restudy,8,22,14,13,spray,pans,pamela,pamelagonzalez,cottonbeds,4,0
1,Restudy,8,22,14,14,wings,wingkinanthonychu,wingkinanthonychu,wingkinanthonychu,wingkinanthonychu,13,0
1,Restudy,8,22,14,15,violet,boobs,boobs,bopb,boobs,5,0
1,Restudy,8,22,14,16,persian,fare,farse,fare,fare,5,0
1,Restudy,8,22,14,17,hair,worm,silk,silkworms,silk,4,0
1,Restudy,8,22,14,18,instrument,pipes,pipes,pipes,pipes,9,0
1,Restudy,8,22,14,19,pizza,pass,pass,curtains,paces,4,0
1,Restudy,8,22,14,20,kabuki,kabs,body,olives,kaburi,1,0
1,Restudy,8,22,14,21,salsa,shalom,shalom,shalon,trench,3,0
1,Restudy,8,22,14,22,eliminate,eliminate,eliminate,eliminate,eliminate,0,0
1,Restudy,8,22,14,23,destiny,destinys,destinys,toxic,destiny,0,0
1,Restudy,8,22,14,24,rush,wad,bribery,s,within,3,0
1,Restudy,8,22,14,25,bengali,father,father,father,father,7,0
1,Restudy,8,22,14,26,god,mario,bed,bed,beds,2,0
1,Restudy,8,22,14,27,tumble,tumble,tumble,monkey,tumble,0,0
1,Restudy,8,22,14,28,mashed,marine,madh,boatsaretoxictoyourhealth,mashup,2,0
1,Restudy,8,22,14,29,adhere,adhere,adhere,adhere,adjere,0,0
1,Restudy,8,22,14,30,aquafina,aquafinawater,aquafina,aquafina,aquafina,0,0
1,Restudy,8,22,14,31,sum,du,du,du,du,2,0
1,Restudy,8,22,14,32,i'm not sure,seaa,washes,wash,izoi,10,1
1,Restudy,8,22,14,33,uzi,uzi,uziinyourbed,uzi,uzi,0,0
1,Restudy,8,22,14,34,shalom,yaks,yaks,oaths,yaks,5,0
1,Restudy,8,22,14,35,jared,jared,jered,jeresd,wounded,0,0
1,Restudy,8,22,14,36,cosam,xiaxue,xiaxue,xiaxue,xiaxuelvqu,6,0
1,Restudy,8,22,14,37,tikini,hummus,tak,ihateyou,talke,4,0
1,Restudy,8,22,14,38,churos,churros,churros,churafrogs,churas,1,0
1,Restudy,8,22,14,39,ba,kaarablegs,crablegs,crablegs,crablegs,7,0
1,Restudy,8,22,14,40,adhere,diren,diren,diren,diren,4,0
1,Restudy,8,22,14,41,beaches,sandstormbydarude,sandstormbydarude,san,sjrpid,6,0
1,Restudy,8,22,14,42,hills,shit,sanadd,samadis,shit,4,0
1,Restudy,8,22,14,43,peifu,peifu,peifu,peifu,peifu,0,0
1,Restudy,8,22,14,44,vumba,voracious,vultures,shroud,shroud,6,0
1,Restudy,8,22,14,45,chase,clams,clams,clams,oysters,3,0
1,Restudy,8,22,14,46,charm,ma,society,society,the,4,0
1,Restudy,8,22,14,47,uzi,ube,uxiu,uzi,uzi,0,0
1,Restudy,8,22,14,48,jibs,jiba,jiba,jiba,joba,1,0
1,Restudy,8,23,15,1,luminescence,luminescent,luminescence,luminescence,luminescence,0,0
1,Restudy,8,23,15,2,yas,yolk,yolk,yolk,yolk,3,0
1,Restudy,8,23,15,3,i cannot remember,choke,choke,choke,choke,14,1
1,Restudy,8,23,15,4,lasso,lasso,lasso,lasso,lasso,0,0
1,Restudy,8,23,15,5,remember,remember,remember or memory,remember/memory,remember,0,0
1,Restudy,8,23,15,6,funny,funny,funny,funny,funny,0,0
1,Restudy,8,23,15,7,,handdug,handdug,handdug,handdug,7,1
1,Restudy,8,23,15,8,utensil,tenses,tense,tense,tense,3,0
1,Restudy,8,23,15,9,baby,baby,baby,baby,baby,0,0
1,Restudy,8,23,15,10,haiti,haiti,haiti,haiti,haiti,0,0
1,Restudy,8,23,15,11,tuna,tuna,tuna,tuna,tuna,0,0
1,Restudy,8,23,15,12,bush,bush,bush,bush,bush,0,0
1,Restudy,8,23,15,13,i cannot remember,pajamas,pajamas,pajams,pajamas,15,1
1,Restudy,8,23,15,14,wing,plane,plane,plane,plane,4,0
1,Restudy,8,23,15,15,bug,bug,bug,bug,bug,0,0
1,Restudy,8,23,15,16,i cannot remember,ferrari,ferarri,ferrari,ferraru,15,1
1,Restudy,8,23,15,17,hair,hair,hair,hair,hair,0,0
1,Restudy,8,23,15,18,i cannot remember,pepper,pepper,pepper,pepper,14,1
1,Restudy,8,23,15,19,haze,haze,haze,haze,haze,0,0
1,Restudy,8,23,15,20,bury,bury,bury,bury,bury,0,0
1,Restudy,8,23,15,21,islam,islam,islam,islam,islam,0,0
1,Restudy,8,23,15,22,illuminate,illuminate,ill;uminate,illuminate,illumniate,0,0
1,Restudy,8,23,15,23,restore,restore,restore,restore,restore,0,0
1,Restudy,8,23,15,24,crush,crush,crush,crush,crush,0,0
1,Restudy,8,23,15,25,ferrari,fall,i could not come up with word,could not come upw ith a word,fear,3,0
1,Restudy,8,23,15,26,dormitory,dorm,dormitory,dorminotry,dorm,0,0
1,Restudy,8,23,15,27,tumble,tumble,tumble,tumble,tumble,0,0
1,Restudy,8,23,15,28,rash,dash,dash,dash,dash,1,0
1,Restudy,8,23,15,29,i cannot remember,award,advantage,advantange,advantange,13,1
1,Restudy,8,23,15,30,daffodil,daffodil,daffodil,daffodil,daffodil,0,0
1,Restudy,8,23,15,31,i cannot remember,someone,someone,someone,someone,13,1
1,Restudy,8,23,15,32,whatsup,whatsup,whatsup,whatsup,whatsup,0,0
1,Restudy,8,23,15,33,lullaby,sing,lullaby,lullaby,lullaby,0,0
1,Restudy,8,23,15,34,i cannot remember,yas,yas,yas,yas,16,1
1,Restudy,8,23,15,35,injur,injure,injure?,injur,injur,0,0
1,Restudy,8,23,15,36,ellluminate,i could not come upw ith a word,i could not come up with word,could not come up with word,could not come upw ith,19,0
1,Restudy,8,23,15,37,i cannot remember,lack,lack,lack,lack,16,1
1,Restudy,8,23,15,38,i cannot remember,i could not come upw ith a word,could not come up with word,i could not come up with a word,could not come up with word,20,1
1,Restudy,8,23,15,39,i cannot remember,king,king,king,king,16,1
1,Restudy,8,23,15,40,advantage,adverse,adverse,dui,could not come up with,5,0
1,Restudy,8,23,15,41,sand,sand,sand,sand,sand,0,0
1,Restudy,8,23,15,42,mud,mud,mud,mud,mud,0,0
1,Restudy,8,23,15,43,puff,fume,puff,puff,puff,0,0
1,Restudy,8,23,15,44,vacuum,vacuum,vacuum,vacuum,vacuum,0,0
1,Restudy,8,23,15,45,haze,clamp,champion?,champion,champion,4,0
1,Restudy,8,23,15,46,charm,champion,champion,champion,champion,5,0
1,Restudy,8,23,15,47,bin,bin,bin,bin,bin,0,0
1,Restudy,8,23,15,48,bin,i could not come up with a word,could not come up with a word,could not come up with word,could not come up with word,26,0
1,Restudy,8,29,16,1,lulu-lemon,lulu-lemon,lulu-lemon,lulu-lemon,lulu-lemon,0,0
1,Restudy,8,29,16,2,yolk,yolk,yolk,yolk,yolk,0,0
1,Restudy,8,29,16,3,count-chocula,count chocula,count-chocula,count-chocula,count-chocula,0,0
1,Restudy,8,29,16,4,less,less,less,less,lease,0,0
1,Restudy,8,29,16,5,remember,remember,remember,remember,remember,0,0
1,Restudy,8,29,16,6,no-no,no-no,no-no,no-no,no,0,0
1,Restudy,8,29,16,7,handy,hand,handy,handy,handy,0,0
1,Restudy,8,29,16,8,stanza,stanza,stanza,stanza,stanza,0,0
1,Restudy,8,29,16,9,boo-boo,boo-boo,boo-boo,boo-boo,tab,0,0
1,Restudy,8,29,16,10,i cannot remember,old-mate,old-mate,old-mate,old-mate,14,1
1,Restudy,8,29,16,11,zucchini,zucchinni which is also a food,zuchinni,zuchinni,zuchinni,2,0
1,Restudy,8,29,16,12,i cannot remember,stani,stain,i could not come up with a word,standard,14,1
1,Restudy,8,29,16,13,panda,panda,panda,panda,panda,0,0
1,Restudy,8,29,16,14,wing,wing,wing,wing,wing,0,0
1,Restudy,8,29,16,15,boo,boo,boo,boo,boo,0,0
1,Restudy,8,29,16,16,far as,far-as,far-as,far-as,far-as,1,0
1,Restudy,8,29,16,17,hairy,hairy,hairy,hairy,hairy,0,0
1,Restudy,8,29,16,18,pipe,pipe,pipe,pipe,pipe,0,0
1,Restudy,8,29,16,19,past,pause to look out the curtains,pausing-to-look-out-the-curtains,pause,pause,2,0
